Name,ID,Zip,County,Address,Latitude,Longitude
S-P-11947 Termokir Sealing Materials (SE Series) Termokir SE 980 White –Flexible Cement Based Sealin,ec39ryyd,,,Israel,30.720895767211914,34.885555267333984
"S-P-08807 CEM II/A-S 42,5 R Cement",ec3312bz,,,Turkey,38.98909378051758,35.43324279785156
S-P-08802 ASTM Type III Cement,ec3h5pg9,,,Turkey,38.98909378051758,35.43324279785156
S-P-08803 ASTM Type IL Cement,ec38rnh1,,,Turkey,38.98909378051758,35.43324279785156
"S-P-11817 Concrete Primer, Primer X94 and Primer C",ec3k2xuu,42048,RE,"Via Giovanni Falcone, 13/1, 42048 Rubiera RE, Italy",44.6516519,10.770162
S-P-11809 Prepara Fondo Evo,ec30rycr,42048,RE,"Via Giovanni Falcone, 13/1, 42048 Rubiera RE, Italy",44.6516519,10.770162
"#split S-P-11816 Idrokol X20, Latexkol, Idrostuk latex for cementitious products",ec35dw0q,42048,RE,"Via Giovanni Falcone, 13/1, 42048 Rubiera RE, Italy",44.6516519,10.770162
S-P-11336 Cement-based Floor Screeds,ec37pfcs,,,Greece,39.4741325378418,22.582275390625
S-P-00404 ALI PRE and ALI CEM Heidelberg Materials Italia Cementi SpA,ec3u7mrh,20068,MI,"Via Lombardia, 2a, 20068 Peschiera Borromeo MI, Italy",45.46031490000001,9.3082462
S-P-11697 Flügger 01 Wood Tex Oil Primer,ec3aekz7,0175,Oslo kommune,"Waldemar Thranes gate 84B, 0175 Oslo, Norway",59.9282858,10.752893
S-P-07049 Portland-Limestone Cement Type IL _KAMARI,ec3ad68s,111 43,,"Eleusis, Greece",38.0412749,23.5418125
S-P-11480 Green Finishing Cement (GFC) - City Cement Company,ec3c3c3s,12331,Riyadh Principality,"Prestige Center, Al Takhassousi, Al Olaya, Riyadh 12331, Saudi Arabia",24.694244,46.67121299999999
"S-P-11484 CEM II/B-LL 32,5 R - RAGUSA CEMENTI S.p.A.",ec3kkw5b,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-11394 HRB E4_Drepano,ec3af08c,111 43,,"Eleusis, Greece",38.0412749,23.5418125
"S-P-11482 CEM II/A-LL 42,5 R - RAGUSA CEMENTI S.p.A.",ec3b4ne8,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-11046 Cement-based Tile Adhesives - MEP COL PRO, MEP COL PRIMO and MEP PRIMER 3 C",ec3u9e5t,,,Mauritius,-20.348404,57.55215200000001
"S-P-11569 INSEE Mahaweli Marine Plus produced in Sri Lanka (Puttalam) by Siam City Cement Pub Co., L",ec3xn2wq,10400,,"ชั้น 1, ยูนิต 106B, 89 Thanon Ratchadaphisek, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",13.764691,100.5674894
"S-P-11567 INSEE Sanstha produced in Sri Lanka (Ruhuna and Galle Plant) by Siam City Cement Pub Co., ",ec35cswx,10400,,"ชั้น 1, ยูนิต 106B, 89 Thanon Ratchadaphisek, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",13.764691,100.5674894
"S-P-11485 CEM IV/A (P) 42,5 R - SR - RAGUSA CEMENTI S.p.A.",ec3swxn8,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-11481 CEM I/52,5 R - RAGUSA CEMENTI S.p.A.",ec3gjdb1,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-08770 CEM II/C PORTLAND COMPOSED CEMENT,ec345uqy,,,Turkey,38.98909378051758,35.43324279785156
Thorbolt,ec356nkd,,,Sweden,62.82179260253906,16.73538589477539
S-P-08771 TYPE 1 L Portland Cement,ec3cpj99,,,Turkey,38.98909378051758,35.43324279785156
S-P-10862 Fiber Cement Hardie® Backer 12mm,ec363ny1,,,,54.26122283935547,17.669845581054688
S-P-10736 181 grey cement plaster,ec3wppxc,,,Israel,30.720895767211914,34.885555267333984
S-P-10858 Fiber cement cladding: Hardie® VL Plank,ec3ceunm,,,,54.26122283935547,17.669845581054688
S-P-10829 100 adhesive,ec3hu2gf,,,Israel,30.720895767211914,34.885555267333984
"S-P-11262 CEM II/A-LL 42,5 R - Colacem S.p.A. - Caravate (VA) - 2022",ec38djjw,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-11264 CEM IV/A (V) 42,5 R - SR/IAS - Colacem S.p.A. - Caravate (VA) - 2022",ec37cah8,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-10861 Fiber Cement Hardie® Backer 6mm,ec36urrp,,,,54.26122283935547,17.669845581054688
"S-P-11263 CEM II/B-LL 32,5 R - Colacem S.p.A. - Caravate (VA) - 2022",ec3knj3w,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-07813 Sulfate Resisting Pozzolanic cement CEM IV/B (P) 32,5N SR - Volos plant",ec3xq95m,141 23,,"Agias Paraskevis 8, Likovrisi 141 23, Greece",38.0697345,23.7847348
S-P-09789 Ultralite S1 Flex (EASTUE),ec3uq6ry,,,Italy,43.529029846191406,12.16218376159668
"S-P-10857 Fibre cement cladding: HardiePanel®, Hardie® Architectural Panel",ec3qwtzn,,,,54.26122283935547,17.669845581054688
S-P-09937 BG 477,ec3u0m96,,,Israel,30.720895767211914,34.885555267333984
S-P-11232 Portland Limestone Cement ASTM IL (MH) - Milaki Plant,ec3uak1m,141 23,,"Agias Paraskevis 8, Likovrisi 141 23, Greece",38.0697345,23.7847348
S-P-09415 Weber Easy Fix,ec3t7s7m,04326,,"Mėnulio g. 7, 04326 Vilnius, Lithuania",54.6989691,25.216718
S-P-04508 Finnsementti Parainen Oiva,ec33qmjg,,,Finland,64.51988983154297,26.282997131347656
S-P-09946 BG 477 and BG 497,ec3yc0by,,,Israel,30.720895767211914,34.885555267333984
"S-P-11095 CEM II/B-LL 32,5 R - Colacem S.p.A. - Rassina (AR) - 2022",ec3uwhqf,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-08029 Ultralite S1 Flex Zero (grey),ec3dc7yh,,,Italy,43.529029846191406,12.16218376159668
"S-P-11096 CEM IV/A (P) 42,5 N - SR/IAS - Colacem S.p.A. - Rassina (AR) - 2022",ec3ww7uu,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-09100 CEM II/B-LL 32,5 R - Colacem S.p.A. - Galatina (LE) - 2022",ec3enj6m,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-09099 CEM II/A-LL 42,5 R - Colacem S.p.A. - Galatina (LE) - 2022",ec36w729,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-09114 CEM IV/A (V) 42,5 R - SR/IAS - Colacem S.p.A. - Galatina (LE) - 2022",ec3q3yeu,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-07152 Sigma S2U Allure Primer,ec3j5xjm,WF17,West Yorkshire,"Huddersfield Road, Batley (Birstall)",53.72861,-1.66194
"S-P-09096 CEM I/42,5 R - Colacem S.p.A. - Galatina (LE) - 2022",ec3p6g5b,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-05210 CEM II/A-LL 52,5 R - Colacem S.p.A - Gubbio",ec3n783w,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"Çimsa Super White - CEM I 52,5 R - White Portland Cement",ec3h4eu6,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
Çimsa REFRO40® - Calcium Aluminate Cement,ec3yyhhp,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
CP III-40 RS,ec3sshgu,,Cook,"Bridgeview, IL",41.75513,-87.80485
Average PPC and Compocem Cement,ec3rukqg,122022,Gurgaon,"228, Shankar Chowk Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122022, India",28.508218,77.0825784
HardieFlex™ sheet 4.5mm External Cladding,ec3ngddn,,,Australia,-25.57499885559082,134.35470581054688
Weber ip 18,ec3dw7gn,04326,,"Mėnulio g. 7, 04326 Vilnius, Lithuania",54.6989691,25.216718
Aquaroc,ec38aqww,92150,Hauts-de-Seine,"34 Av. Franklin Roosevelt, 92150 Suresnes, France",48.8719905,2.2220943
Aalborg White Cement,ec3e5te2,9220,,"Rørdalsvej 44, 9220 Aalborg Øst, Denmark",57.0623443,9.972493799999999
Cement Backerboard: HardieBacker® tile backerboard (6mm),ec355zpq,,,,54.26122283935547,17.669845581054688
Zement,ec357wtx,40476,Düsseldorf,"Tannenstraße 2, Düsseldorf, Nordrhein-Westfalen 40476, Germany",51.249875,6.775583
"Çimsa Super White - CEM I 52,5 R -",ec39wbqc,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
Çimsa RESISTO40 ® - Calcium,ec30mf25,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
Holcim Aqua 4,ec3gy8tx,22529,,"Troplowitzstraße 5, 22529 Hamburg, Germany",53.585051,9.9658178
Zement,ec3qpuy2,,,,,
Portland - composite cement,ec3tquu3,LV-1046,,"Lielirbes iela 17A, Rīga, LV-1046",56.93359,24.04216
Trass,ec367837,56626,Berlin,"Kölner Str. 17, 56626 Andernach, Germany",50.4416616,7.394405600000001
S-P-08760 ASTM Type IL (10)/Low Alkali Portland Limestone Cement,ec3r0h2w,,,Turkey,38.98909378051758,35.43324279785156
S-P-10309 weberplan profi,ec3j0eep,,,Romania,45.83976745605469,24.98456573486328
S-P-09930 TX RASO,ec3bd0hx,,,Greece,39.4741325378418,22.582275390625
S-P-08553 Sto flat sheet made of fibre cement,ec3pdmzj,79780,Freiburg,"Ehrenbachstraße 1, 79780 Stühlingen, Germany",47.7681263,8.4727962
S-P-08441 ENVIROCORE 202 EPD NORTH & SOUTH ISLAND – ONEHUNGA / NAPIER / LYTTLETON – ENVIROCORE 202,ec3jaa3x,8024,Moreton Bay Region,"1 Show Place, Addington, Christchurch 8024, New Zealand",-43.5420177,172.6039794
S-P-06694 Cemento Portland Compuesto CPC 30 R,ec31yxh2,,,Mexico,23.931623458862305,-102.50762939453125
S-P-08524 Cemento Portland Compuesto CPC 30 RS,ec345nk4,,,Mexico,23.931623458862305,-102.50762939453125
Cement,ec30mk0d,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-09868 Supreme AR Primer,ec3p1zp4,,,"Al Qouz Indl Area-1, Opp TCTI factory - Al Quoz - Dubai - United Arab Emirates",25.1458661,55.2405024
S-P-02052 Fibre cement products,ec3bu13z,,,Australia,-25.57499885559082,134.35470581054688
S-P-08889 H40 Extreme,ec3r3jc6,41049,MO,"Via dell'Artigianato, 9, 41049 Sassuolo MO, Italy",44.5703099,10.8074412
"S-P-09787 CEM I/52,5 R - Colacem S.p.A. - Sesto Campano (IS) - 2022",ec36y0u6,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-09418 Mapecube 2,ec3d4r82,,,Italy,43.529029846191406,12.16218376159668
S-P-09757 Flügger H2O Primer,ec37amdc,0175,Oslo kommune,"Waldemar Thranes gate 84B, 0175 Oslo, Norway",59.9282858,10.752893
"S-P-09740 CEM II/A-LL 42,5 R",ec3d5gsc,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-09736 CEM II/B-LL 32,5 R",ec3qqmne,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"S-P-09742 CEM I 52,5 R",ec3kq2ya,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-09379 Cement Blend - DIMACEM 10,ec3jt7by,,,Italy,43.529029846191406,12.16218376159668
S-P-08811 DDP-MAX,ec3hne1r,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
S-P-09188 Silicone renders,ec3hn3sd,,,Greece,39.4741325378418,22.582275390625
S-P-09187 Acrylic renders,ec398trk,,,Greece,39.4741325378418,22.582275390625
S-P-09470 Mitsubishi UBE Cement Corporation Kyushu Plant Ordinary Portland Cement,ec30j23p,96701,Honolulu County,"Aiea, HI 96701, USA",21.3791929,-157.9308871
S-P-09091 Cement Blend - DIMACEM 5,ec3da6fw,,,Italy,43.529029846191406,12.16218376159668
"S-P-08543 CEM IV/A (P) 42,5 N-SR",ec3pcmkx,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
S-P-09181 Industrial Floor Hardeners,ec3h2tn9,,,Greece,39.4741325378418,22.582275390625
S-P-09189 Silicone-silicate renders,ec34yzw8,,,Greece,39.4741325378418,22.582275390625
"S-P-06785 webermin p 1,5 Cement based decorative facade coating",ec371jh7,35730,Kemalpaşa,"Kemalpaşa OSB Mah. Kuyucak Yolu Sokak No:284, 35730 Kemalpaşa Osb/Kemalpaşa/İzmir, Turkey",38.463865,27.3979573
"S-P-06784 webermin p 2,0 Cement based decorative facade coating",ec386c58,35730,Kemalpaşa,"Kemalpaşa OSB Mah. Kuyucak Yolu Sokak No:284, 35730 Kemalpaşa Osb/Kemalpaşa/İzmir, Turkey",38.463865,27.3979573
S-P-08329 webercalce rasatura webercalce rasatura L,ec3mtbpr,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
S-P-08333 weberplan MR81,ec3uz5tx,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
S-P-08164 Cementitious finishing render webercem RA30 START webercem RP370,ec3e8u9a,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
S-P-08328 weber IP610 extra,ec3nd3f4,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
S-P-08239 Grey Cement Plasters,ec3u21wg,,,Israel,30.720895767211914,34.885555267333984
S-P-08242 White Cement Plaster,ec3gcb4k,,,Israel,30.720895767211914,34.885555267333984
S-P-02438 PLYCEM® Deck,ec3r1uxu,,,Costa Rica,9.748916999999999,-83.753428
"S-P-05931 EUVAL® terrazzo, 2cm, 3cm and 4cm thickness",ec3srwak,,,Italy,43.529029846191406,12.16218376159668
S-P-04420 Cement board BUNKERMAX,ec3e09s8,,,Mexico,23.931623458862305,-102.50762939453125
S-P-08049 Isobetong 200,ec3nydhk,434 37,,"Magasinsgatan 29A, 434 37 Kungsbacka, Sweden",57.51095400000001,12.0749195
S-P-08415 Ultipro Primer,ec3de5e6,,,Sweden,62.82179260253906,16.73538589477539
S-P-08253 Isobetong 180,ec3u3mem,434 37,,"Magasinsgatan 29A, 434 37 Kungsbacka, Sweden",57.51095400000001,12.0749195
S-P-08223 Isobetong 100,ec3ead5y,434 37,,"Magasinsgatan 29A, 434 37 Kungsbacka, Sweden",57.51095400000001,12.0749195
S-P-06331 Cement CP V ARI,ec3d89ug,,Cook,"Bridgeview, IL",41.75513,-87.80485
S-P-06755 Tepe Unique Pro®,ec3d9x96,,,Turkey,38.98909378051758,35.43324279785156
S-P-07974 PROGUARD GLASS MAT SHEATHING BOARD,ec3frsy5,,Yanbu,"Light Industrial Park, Yanbu Saudi Arabia",24.0030647,38.2734583
S-P-07243 NanoPrime,ec3dezyy,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-06751 Betopan®,ec3a25fq,,,Turkey,38.98909378051758,35.43324279785156
S-P-07271 DisboPOX 210 SF,ec3w415p,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-07532 Ordinary Portland Cement,ec3gt49x,,,Kuwait,29.31166,47.481766
S-P-07275 DisboPOX 100 SB,ec32yhjf,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-07531 Sulphate Resistant Cement,ec3qwsp9,,,Kuwait,29.31166,47.481766
S-P-07274 DisboPOX 235 SF,ec3e7wg6,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-07272 DisboPOX 230 SF,ec39x6m3,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-07273 DisboPOX 231 S,ec3k05c5,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-04872 Polisan YapıKim Cement Admixtures,ec3pfbf4,,,Turkey,38.98909378051758,35.43324279785156
S-P-07240 FlexoPrime,ec3a9cc9,,,"Abu Dhabi, Abu Dhabi",24.48818,54.35495
S-P-06641 Portland Grey Cement Products - CEM II/B-LL 32.5N,ec3uget6,,,Greece,39.4741325378418,22.582275390625
S-P-07418 Finnsementti Parainen Kolmos,ec3jkeet,,,Finland,64.51988983154297,26.282997131347656
S-P-02236 Çimsa RECIPRO40 Calcium Aluminate Cement,ec3zzrgd,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
S-P-06574 Calcium Aluminate Binders - Low alumina content: Ciment Fondu® and Ternal® RG,ec3fbayd,30022,Fulton County,"100 Mansell Rd, Alpharetta, GA 30022, USA",34.03582780000001,-84.2932938
S-P-02235 Çimsa ISIDAÇ40 Calcium Aluminate Cement,ec3x0j4x,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
S-P-04790 ASTM C595 Type IL Portland-Limestone Cement,ec3te8j8,,,Turkey,38.98909378051758,35.43324279785156
S-P-06347 KAROFİX SUPERFLEX,ec3z4wj3,,,Turkey,38.98909378051758,35.43324279785156
S-P-00669 Flat sheet in fiber cement,ec3zxmt9,38121,TN,"Via del Brennero, 322, 38121 Trento TN, Italy",46.0901109,11.1164294
S-P-05980 Flügger Facade Primer,ec34rqdz,0175,Oslo kommune,"Waldemar Thranes gate 84B, 0175 Oslo, Norway",59.9282858,10.752893
S-P-05843 Eco Plus,ec3y9672,,,Mauritius,-20.348404,57.55215200000001
S-P-06170 Adhesives,ec34nff6,,,Greece,39.4741325378418,22.582275390625
"S-P-01902 Mineral adhesives H40® Gel, Bioflex®, H40® Sin Limítes® & H40® Sem Limites",ec3tbegz,41049,MO,"Via dell'Artigianato, 9, 41049 Sassuolo MO, Italy",44.5703099,10.8074412
S-P-01291 Wood cement elements and panels for flooring systems (ECO EPD 00000794),ec3c4rpf,,,,,
S-P-00895 Cement CP II E 40,ec3grssa,,Cook,"Bridgeview, IL",41.75513,-87.80485
S-P-00387 Anhydrite ANI-MIC/AC (ECO EPD 00000302),ec3hbjj6,39706,S,"39706 Ontón, Cantabria, Spain",43.3510208,-3.1732593
"Blastfurnace cement CEM III/B 42,5 L-LH/SR (na)",ec3w38uu,69181,KA,"69181 Leimen, Germany",49.3474363,8.7126367
Fiber cement products HardieFlex™ sheet 4.5mm,ec31p4dd,,,Australia,-25.57499885559082,134.35470581054688
"NATURA, TEXTURA and MATERIA Fiber-Cement Panels",ec3hsm7d,59269,MS,"Dyckerhoffstraße 95, 59269 Beckum, Germany",51.79414,8.01472
Holcim Grey Cements,ec3nwfwy,014459,Municipiul București,"cladirea B, Floreasca Business Park, Calea Floreasca 169, București 014459, Romania",44.4786091,26.1014523
"Silancolor Primer, Silancolor Base Coat, Silancolor Pittura, Silancolor Tonachino",ec3ebqb0,,,Italy,43.529029846191406,12.16218376159668
"Cement – CEM IV / A (P) 42,5 N – SR",ec3wacyt,06024,Perugia,"Via della Vittorina, 06024 Gubbio",43.345,12.58106
"SCHWENK Rapidsement, Cem I 52,5 R (ft)",ec3wdycx,06406,Drammen,"Semmelweisstraße 27, 06406 Bernburg (Saale), Germany",51.7815536,11.7361499
Average PPC and PSC Cement,ec3hsnph,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
Airium cement-based insulation foam,ec3nzgkt,22529,,"Troplowitzstraße 5, 22529 Hamburg, Germany",53.585051,9.9658178
Cement-based insulation foam: MasterProtect NFF 2070 IN,ec3ceyw0,44122,Cuyahoga County,"23700 Chagrin Blvd, Beachwood, OH 44122, USA",41.4635644,-81.5118948
S-P-12360 Masterdenz Eco - 100 mm,ec300q41,LE67 1TL,Leicestershire,"Bardon Hill, Coalville LE67 1TL, UK",52.7122508,-1.3421601
"Cemex, Cem III/A 42,5 L-LH/NA",ec3ddpme,15890,słubicki,"15890 Eisenhüttenstadt, Germany",52.1436615,14.6419022
Textilbeton,ec31acdy,83059,Oberbayern,"Bergstraße 3A, 83059 Kolbermoor, Germany",47.85235369999999,12.0654811
ACC Limited,ec3ftkyz,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
Faserzement-Putzträgerplatte Bluclad und Ausbauplatte Hydropanel,ec3ja3ct,69126,KA,"Im Breitspiel, 69126 Heidelberg, Germany",49.3629711,8.6868079
"Eternit Equitone Natura, Textura Structural Facade Panels",ec3dkec2,59269,MS,"Dyckerhoffstraße 95, 59269 Beckum, Germany",51.79414,8.01472
"Cemex, CEM I 52,5 R, Rapidsement",ec32sazn,77043,Harris,"Rüdersdorf, Germany",52.481592,13.8373971
"SCHWENK Lavvarmesement, Cem III/B 42,5 L-LH/SR (na)",ec37debq,06406,Drammen,"Semmelweisstraße 27, 06406 Bernburg (Saale), Germany",51.7815536,11.7361499
"SCHWENK Miljøsement, Cem II/B-S 52,5 N",ec37qef0,06406,Drammen,"Semmelweisstraße 27, 06406 Bernburg (Saale), Germany",51.7815536,11.7361499
CP II E 40,ec3cy68h,,Cook,"Bridgeview, IL",41.75513,-87.80485
CP II E 40,ec36g21s,,Cook,"Bridgeview, IL",41.75513,-87.80485
Cement board BUNKERMAX (11mm),ec3ck3r9,76215,,"Av. La Noria 123, Querétaro, Mexico",20.8297707,-100.4325057
Flügger 02 Wood Tex Primer,ec3dcs78,0175,Oslo kommune,"Waldemar Thranes gate 84B, 0175 Oslo, Norway",59.9282858,10.752893
Gladstone Fly Ash Blend,ec3985yx,4076,Brisbane,"18 Station Ave, Darra QLD 4076, Australia",-27.56461,152.950759
Flügger Facade Primer,ec3b88j9,0175,Oslo kommune,"Waldemar Thranes gate 84B, 0175 Oslo, Norway",59.9282858,10.752893
HardieTex™ system 7.5mm External Cladding,ec3j9r4q,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products Versilux™ lining 4.5mm,ec3yd6uq,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products HardieFlex™ sheet 6mm,ec3kfgue,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products Villaboard™ lining 6mm,ec3h773k,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products PanelClad™ sheet 6mm,ec3tsfsd,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products Versilux™ lining 6mm,ec375dgh,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products HardieTex™ blue board system 7.5mm,ec3xe9bd,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products HardiePlank™ weatherboard 7.5mm,ec3sbtwp,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products EasyLap™ panel 8.5mm,ec3bn419,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products PrimeLine™ weatherboard 9mm,ec3xusfy,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products Villaboard™ lining 12mm,ec3p52sw,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products HardiePanel™ compressed sheet 18mm,ec3csdsc,,,Australia,-25.57499885559082,134.35470581054688
Fiber cement products HardiePanel™ compressed sheet 24mm,ec3k80f0,,,Australia,-25.57499885559082,134.35470581054688
Flügger 02 Wood Tex Primer,ec3kjhtd,11428,,"Valhallavägen 81, 11428 Stockholm",59.34655,18.07285
Ceramapanel - Fibre cement flat sheets,ec3mzdm3,11428,,"Valhallavägen 81, 11428 Stockholm",59.34655,18.07285
#name_is_not_extracted,ec3u7tmx,,,Australia,-25.57499885559082,134.35470581054688
Merit,ec3wtk15,,,Sweden,62.82179260253906,16.73538589477539
Cemento Industrial - Holcim Costa Rica,ec30g37s,,,"Cartago Province, Cartago, Costa Rica",9.8638091,-83.91619349999999
Cemento Fuerte - Holcim Costa Rica,ec3r16tz,,,"Cartago Province, Cartago, Costa Rica",9.8638091,-83.91619349999999
Portland - composite cement,ec3anbp0,1046,,"Lielirbes iela 17 a, Zemgales priekšpilsēta, Rīga, LV-1046, Latvia",56.9335329,24.0417644
HIT-CT 100,ec3drsmd,9494,,"Feldkircher Strasse 100, Schaan, 9494",47.17914,9.52337
HIT-HY 200-A V3,ec3991se,9494,,"Feldkircher Strasse 100, Schaan, 9494",47.17914,9.52337
Slates,ec3x6fek,8867,Glarus,"Eternitstrasse 3, 8867 Niederurnen, Switzerland",47.1222048,9.0583619
S-P-06274 Aalborg SOLID cement CEM II/A-V 42.5 N (EA),ec37w9pu,9220,,"Rørdalsvej 44, 9220 Aalborg Øst, Denmark",57.0623443,9.972493799999999
"S-P-06519 Portland cement CEM I 42,5 N and CEM I 42,5 R by Krichevcementnoshifer",ec316cj1,,Minski rajon,"vulica Jankoŭskaha 23, Minsk, Minskaja voblasć, Belarus",53.8804964,27.4450044
S-P-07467 Portland cement CEM I 42.5 N; CEM I 42.5 R and CEM II/A-S 42.5 N by Krasnoselskstroymateri,ec37hxf0,,Minski rajon,"vulica Jankoŭskaha 23, Minsk, Minskaja voblasć, Belarus",53.8804964,27.4450044
"S-P-07812 Pozzolanic cement CEM IV/A (P) 42,5N-SR (Volos plant)",ec3c94td,141 23,,"Agias Paraskevis 8, Likovrisi 141 23, Greece",38.0697345,23.7847348
Çimsa RECIPRO40 Calcium Aluminate Cement,ec3mg41e,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
"Çimsa Super White CEM I 52,5 R White Portland Cement",ec3fj60j,,,"Atasehir, Istanbul, Turkey",40.98226547241211,29.108888626098633
